text,label,date
 ,4,a month ago
 ,5,a month ago
The food here is soooooo bland.  Just no taste and staff never smile.  It is very cheap though so a star for that,2,a month ago
Food could of been warmer. More Vegi options please,4,a month ago
 ,3,a month ago
 ,5,a month ago
 ,3,a month ago
"Good food, but the staff members might rush you.",3,a month ago
 ,4,a month ago
 ,2,a month ago
 ,5,a month ago
"(Translated by Google) Visited December 27 before the New Year. I don’t know if holidays or inflation are to blame, but a visit cost us 8.90 per person.
Minuses:
1.Small room
2. A large number of visitors.
Pros:
1. Delicious food.
2. …",4,a month ago
 ,4,a month ago
"(Translated by Google) Cheap food in London, watch only cash

(Original)
Levné jídlo v Londýně, pozor jen hotovost",5,a month ago
Not many options really small place,1,a month ago
You can eat well amd fast for a small amount of money,5,a month ago
Good food cheap,4,a month ago
Im full,5,a month ago
Great food,5,a month ago
 ,3,a month ago
 ,5,a month ago
"(Translated by Google) Small and a bit cramped, there was not much variety of food, but very good in terms of quality price

(Original)
Pequeño y un poco agobiante, no había mucha variedad de comida, pero muy bien en tema calidad precio",3,a month ago
Crampt over packed but the foods cheap.,3,a month ago
 ,3,a month ago
 ,5,a month ago
 ,4,a month ago
"(Translated by Google) A place where you can have a good and inexpensive meal

(Original)
Vieta, kur galima gerai ir nebrangiai pavalgyti",3,a month ago
 ,1,a month ago
"Wouldn't recommend this place. The service was dire and the food was limited. It was a low price for the food so to be fair it probably was value for money which is one of the reasons we went.
We were seated and then the waiter walked away, …",1,a month ago
"Bad customer service, rushed to table and asked rather rudely to pay up front. Food was also cold, tasteless and seating uncomfortable. Find another place",1,a month ago
"(Translated by Google) Reception and poor customer service, zero savoir vivre. However the food remains correct.

(Original)
Accueil et service clientèle médiocre, zéro savoir vivre. En revanche la nourriture reste correct.",1,a month ago
"(Translated by Google) Chinese buffet, eat as much as you can, tasty, well seasoned. The restaurant is located in Chinatown in London.

(Original)
Chiński bufet , jesz ile dasz radę ,smacznie , dobrze doprawione . Restauracja znajduje się w Chinatown w Londynie .",4,a month ago
"A nice little find in London's Chinatown, just a little squashed inside. They maximised the seating on all 3 floors but the food is served on ground floor. Nice enough but a small-ish selection; I like that they ask patrons to take only …",4,a month ago
 ,5,a month ago
 ,4,a month ago
"If you've read any of my previous reviews, you'll know i'm not scared of a buffet challenge! this one was certainty a challenge... (£10.95 all you can eat, it was on like donkey kong!) You cant really complain about the quality, you know …",5,a month ago
Not to bad.... 8.99 dinner plus drink its ok,5,a month ago
"Terrible service :
1. Staff Blame on me that I put too much soup in to the bowl when I fall down on the stairs accidentally.
2. First time in my life that I waited over 20 minutes in the queue for food when they can simply make 2 lines to …",1,a month ago
"Used to be popular due to reasonable prices. Now is full of dubious clientelle. Do they know how to spell ""hygiene""?",3,2 months ago
 ,5,2 months ago
Worth every penny,5,2 months ago
