text,label,date
"The dumplings are incredible. We tried the dumpling platter and it was the bomb. Tom
Yum soup was rather boring. The fried rice is good. The spicy sauce comes in a tiny sauce cup
and I have to ask for more. Our waiter was horrible. He never …",3,a month ago
"We were there on a Wednesday evening in March. We tried many different courses: different kinds of dumplings, prawns with cashew, rice, sweetsour chicken ... the food was plenty and delicious, service quick although the restaurant was full. Would definitely recommend. Booking advisable on weekends as there can be a long line.",5,a month ago
 ,3,a month ago
Wonderful,5,a month ago
 ,5,a month ago
 ,5,a month ago
 ,5,a month ago
 ,5,a month ago
"I Love this place. The dumplings are amazing. My family always eats here when we are in town. The first time we went we didn't like that the server was rude. But now we sit in his section everytime, his attitude is part of the experience. Very entertaining .",5,a month ago
Fantastic place to eat in London,5,a month ago
 ,5,a month ago
 ,5,a month ago
"Ate an early dinner this evening. Excellent service. Nice, friendly staff. The food was outstanding!  Roasted duck, Dan Dan noodles and dumplings were all delicious. Definitely would return and hope to do so.",5,a month ago
 ,4,a month ago
 ,5,a month ago
Loved the food.,5,a month ago
Good handmade dumplings. Long queue,4,a month ago
 ,5,a month ago
 ,5,a month ago
 ,4,a month ago
"Fantastic service, food was really good. Gets mad busy.",5,a month ago
 ,1,a month ago
 ,4,2 months ago
Very busy place and the service isn't particularly polite but damnnn... they's some tasty dumplings. Food is great.,4,2 months ago
 ,4,2 months ago
 ,2,2 months ago
 ,5,2 months ago
