text,label,date
 ,5,a month ago
 ,5,a month ago
The waiter here didn’t let us in while we were waiting and told us to que outside the restaurant only. And they didn’t tell us how long is the waiting time until we asked ! I’m fine with waiting but not under this kind of weather condition!!! Rude!,1,a month ago
"Poor poor poor poor pooor poooor service. Really unfriendly. They lock the door to keep people outside once they have a full house. So disappointed, good food but such bad service.",1,a month ago
"Had a lovely meal colleagues, food was great. Careful of the grape soju, you can forget how much you have had😂",5,a month ago
"(Translated by Google) There are a lot of reviews that were unkind but it's weird ... I was kind and the taste was good but it was expensive ㅠㅠ samgyeopsal quality was good

(Original)
불친절했다는 후기들이 많은데 이상하네요... 전 다 친절했어요 맛도 좋았어요 비싸지만 ㅠㅠ 삼겹살 질이 굿굿 김치찌개도 진짜 맛있었어요!",5,a month ago
 ,5,a month ago
Great quality meat with amazing service. Would recommend coming with friendsand family or social events.,5,a month ago
The best Korean food and bbq in London. Service is excellent. Highly recommended.,5,a month ago
"(Translated by Google) Everyone was friendly from the entrance, and they were guided to the basement and went down to eat more delicious kimchi than Korea. My order was checked incorrectly and it took some time, but I missed my trip when I …",4,a month ago
"The food is really tasty! Good service, perfect night out with my friends. Can get quite loud but good atmosphere overall. Would definitely come back!",5,a month ago
"Nice place to eat with friend ,nice place to talk when u eat bbq . Good quality  foods and best bbq ever. Good stuffs, kind ,helpful .",5,a month ago
"Great food, me and my friends went for all 3 sharers (we were very hungry!) and it was worth it.",5,a month ago
 ,5,a month ago
"(Translated by Google) The taste was so comparable to the Korean restaurant that went to Hammersmith station the day before. (That was Korean, but foreigners also sell it to foreigners.) I've been feeling bad because of the attitude of the …",2,a month ago
 ,4,a month ago
"(Translated by Google) We ate meat but we didn't enjoy meat, so we ate kimchi stew and dolsot bibimbap. The staff were unkind, and we were all kind.

(Original)
고기 위주의 식당이지만 고기를 즐기지 않는 우린 김치찌개와 돌솥비빔밥을 먹었고, 런던 중심가에서 이정도 맛이면 합격이라 생각됩니다. 직원이 불친절하다는 후기가 보이는데, 우린 모두 친절했습니다.",5,a month ago
 ,5,a month ago
 ,5,a month ago
Good music playlist !,5,a month ago
"(Translated by Google) The price is expensive but honestly the quality is very good. Recommended ~~~

(Original)
가격은 비싸도 솔직히 질은 엄청 좋아요 ㅠ 손흥민 갔던 한식당이라 찾아간거였는데 또 갈려구여 삼겹살, 김치 다 맛있었고 담에는 찌개류도 시켜볼라구여 여튼 엄청 맛있어요 한국에서도 비싸게 팔만한 상태의 고기였어요! 추천합니다~~~",5,a month ago
"Excellent Korean food. One of the best in London. The bulgogi was standard. The LA Galbi and Pork Belly were amazing, could really taste the difference from other Korean places in London. Topokki with cheese was also pretty special. And the fired chicken is another must have. Have been twice now and will be back again.",5,a month ago
So good. Went for the tasty burning bowl that is bibimbap. The BBQ looks and smells like a 5 star experience. Will be going back for that.,4,a month ago
Not enough valuable...........,2,a month ago
 ,4,a month ago
"The food was great but the staff was horrible. After we ate we would order for another friend 10mins before he arrive, might drink and eat some more so we asked for the menu back. They gave us the menu and couple of mins later they asked if …",2,a month ago
Honestly.  I enjoyed a lot. Delicious  food. The staff it was very nice,5,a month ago
"Gorgeous food, reasonably priced.",5,a month ago
"(Translated by Google) The dishes too salty, the reception and the service not terrible. Too expensive for what it is.

(Original)
Les plats trop salés, l'accueil et le service pas terribles. Trop cher pour ce que c'est.",2,a month ago
excellent,5,a month ago
"(Translated by Google) Foreign Korean Restaurant Server Features: Unfriendly to Koreans. The food is delicious.

(Original)
외국 한식당 서버 특징: 한국인한테 불친절함. 음식은 맛있음.",2,a month ago
 ,5,a month ago
 ,4,a month ago
"(Translated by Google) The staff was very friendly

(Original)
직원이 불친절하고 맛도 그닥...",1,a month ago
 ,5,a month ago
"Felt like I was back in South Korea! 
If you are looking for true authentic Korean BBQ experience, this is the place for you. My husband and I used to live in South Korea and deeply missed the food. We decided to get a the Selection B …",5,a month ago
"(Translated by Google) Kimchi is 8.5 pounds. The food tastes just plain.

(Original)
사이드 메뉴인 김치가 8.5파운드합니다. 음식 맛이 그저그러합니다.",3,a month ago
"It was a horrible experience there, like at least give us the menu to order something. They 
left us stranding on the table without any menus for a long while and when we didconvert our eyes to one of the staffs for menus they were either …",1,a month ago
Food wasn’t the greatest and the service there was the worse. Once entering the restaurant you already feel the push of the waiters to get you out of the restaurant as quickly as possible. Food came very fast and it was cooked in front of …,2,a month ago
This place is worth visiting. They have big portions for affordable rates. Consistently well organized and with awesome atmosphere. Would recommend to others.,5,a month ago
"(Translated by Google) Korean manager unfriendly.

(Original)
한국인 매니저 불친절합니다.",2,2 months ago
Fantastic Korean BBQ cuisine - enjoyed my time there and the staff were quite friendly!,5,2 months ago
"Perfect service.
Perfect food.",5,2 months ago
meat is vv nice and great service 👌🏻,5,2 months ago
"Olle has been one of the best korean bbq experiences I have had !! I ordered the set menus which contain ribeye steak, bulgogi, and beef briskets (all extreme high quality). Literally melt in your mouth !! Extremely friendly staff, …",5,2 months ago
"(Translated by Google) Staff except the boss completely unkind itself. Especially for two girls.
Korean restaurant friendly to foreigners. No matter how Korean you think Korean food is going to go to other Korean restaurants. Too much …",1,2 months ago
 ,5,2 months ago
"(Translated by Google) Unfriendly / Unfriendly / Unkindness

(Original)
불친절 / 不親切 / unkindness",1,2 months ago
Too much MSD and dirty. Charge on every single side dishes. Won’t go there again.,1,2 months ago
The female manager.. rude & unkind. The food tastes like authentic Korean but covered with full of artificial seasonings.. never authentic in reality. Slow service and dirty tables. Never go there again.,1,2 months ago
