text,label,date
 ,5,a month ago
 ,5,a month ago
 ,5,a month ago
Nice food but very cramped inside,4,a month ago
 ,5,a month ago
 ,5,a month ago
One of my favourite places to eat in London.  You sit at the bar.  Can’t book so you need to put your name down.  I recommend doing this around 18:00 if you’re prepared to eat later.  There are sittings for 18:00 that you can book in advanced if you’re happy to eat early.,5,a month ago
 ,4,a month ago
 ,5,a month ago
 ,5,a month ago
"One of the best places I've eaten in London. Sat at the counter so got to chat to the awesome staff and watch the chefs in action. Food was absolutely fantastic - delicious, good portion sizes and I thought done in quite a unique way. Staff …",5,a month ago
 ,5,a month ago
Gooooooood foooooooood,5,a month ago
 ,5,a month ago
One of my favorite restaurants ever. There is nothing on their menu that I tried and didn't like. I try to go every time I'm in London. I recently purchased their cookbook (they sell it at the restaurant). I am excited to try some of the recipes. Service is fast and friendly. Highly recommend.,5,a month ago
"I sat at the counter, and there's a fantastic energy there. Too much of London is merely pleasant and polite---this place was refreshingly fun and alive. Food and cocktails were excellent. I especially enjoyed the octopus but was dining solo so didn't get to try too many things. Will be back!",5,a month ago
Excellent!,5,a month ago
Wonderful food and service.,5,a month ago
 ,3,a month ago
 ,5,a month ago
 ,5,a month ago
"Another great place from the group that runs Coal Office and The Barbary (as well as places in Paris and in Jerusalem).
Great food, perfect services, they just know how to run a restaurant and make great food.
Every thing we ate was great, …",5,a month ago
"Dishes served at Paloma are small and varied, so choose a few for each person and take your time enjoying each one. Palomar has an authentic Mediterranean:Middle Eastern fusion which delivers a wonderful culinary journey.",5,a month ago
 ,5,a month ago
"Get a seat at the bar for a great view of the chefs and cocktail guys at work. Great atmosphere and the food is wonderful. 

Just returned to The Palomar NYE dinner and it did not disappoint! Fantastic set menu great atmosphere and amazing service.",5,a month ago
Great food but a bit expensive and crowded,4,a month ago
"One of favorite middle eastern restaurants in London, will definitely recommend to everyone",5,a month ago
"(Translated by Google) It has been my best experience so far (in my life) regarding food from the Middle East, and that which I have tried Lebanese, Syrian, Turkish ... and this team has left me awestruck by the coordination at the kitchen. …",5,a month ago
 ,5,a month ago
Great food and great atmosphere,5,a month ago
 ,5,a month ago
"(Translated by Google) Most Israeli in the middle of London, there is no way to find a place if you did not book in advance: Cuban, chickpeas, tahini, kebab, everything is delicious and in comparison to cheap London

(Original)
הכי ישראלי …",5,a month ago
 ,5,2 months ago
 ,5,2 months ago
Brilliant brilliant brilliant venue. The food was AMAZING but the experience of sitting in front of the chef while he did his thing was brilliant. Definitely recommend to visit & try everything. It’s all so good. Got a show around the place by the chef which made the whole experience extra special,5,2 months ago
Unbelievable food,5,2 months ago
"Eating at the bar is too cramped, both in terms of fellow diners and also proximity to those serving behind the counter.
Aside from that, the food really isn’t that great, it’s definitely form over function. If you like The Breakfast Club …",2,2 months ago
 ,5,2 months ago
 ,5,2 months ago
 ,5,2 months ago
"Excellent food and service, though a tad overpriced. Polenta was outstanding. Other dishes were great. Delicious meal, although paid the same as for a Michelin-starred menu and this wasn’t quite up there.",4,2 months ago
