text,label,date
"Don’t waste your money. Everyone working here was so disgustingly rude it was almost a joke. My mum and her friend went for dinner first and when my mum told the people there that myself and my boyfriend would be joining later, they went …",1,a month ago
"Been coming here for 30 years, it's an institution and it never disappoints!",5,a month ago
"(Translated by Google) Poor service, unpalatable

(Original)
服務態度差，難吃",1,a month ago
 ,5,a month ago
Got more expensive over the years,3,a month ago
"Favourite Chinese, food good, free tea, reasonable prices",4,a month ago
"Good value, decent basic food.",4,a month ago
 ,5,a month ago
"(Translated by Google) I ate it last month. The roast duck was extremely unpalatable, hard and woody and tasteless. Not to mention that it was better than the four season or gold mine. His noodles are even better than those opened by …",1,a month ago
"Fast service without any fuss, the food is great and is in large proportions - i couldn't finish mine & they kindly brought a takeaway box to put it in. Although, bear in mind if you're going as 2-3 people, there's a high likelyhood you'll be seated on a table with strangers",5,a month ago
"(Translated by Google) Affordable and authentic taste

(Original)
價格實惠，味道正宗",5,a month ago
Efficient & fast service ! Nice Food ! Cheap price !,5,a month ago
"Absolutely amazing experience. The staff is not rude at all. The food was served very quickly eventhough it was extremely busy. Everything was piping hot and fresh. Duck was nice and crispy, chicken was juicy. Prawns were free of any …",5,a month ago
"Came here for dinner we were 5 people, we were waiting for about half an hour no one came to take our order, after that a guy came and was about to take our order so the paper on the his orders booklet are finish, he said I’ll come back he …",1,a month ago
"very much improved on previous times. Staff polite enough, service quite quick and food reasonable. Even toilets clean!",4,a month ago
"Best place
Affordable and good",5,a month ago
 ,5,a month ago
Fantastic food,5,a month ago
 ,4,a month ago
"I wanted to have a nice Silvester dinner with my boyfriend and we went in this restaurant and ordered one of the Set dinners, that sounded from the outside very delicious, but was from the inside no more worth than a cheap take away food …",1,a month ago
 ,5,a month ago
 ,5,a month ago
 ,4,a month ago
Food was quite nice and service was quick. Waiters however were really rude and disrespectful. Between 1 & 4 o'clock is when the place has a queue out the door and it's very noisy and crowded,3,a month ago
"Fast food, quite nice and reasonably prized, served in a not fancy at all place 

Even the mermaid put on display as a decoration on the wall seems to be in a rush at this place that leaves some wonder why it is so popular given a …",3,a month ago
"HIGHLY UNRECOMMENDED. 
Terrible service. The employees rudeness and misrespectful treatment creates an awful atmosphere. In addition, the meat served wasn't fresh and I'm even suspicious it was rotten. After complaining about this issue to …",1,a month ago
"Brusque would be okay if the service was faster. The food was fine but we still managed to spend £30 on a meal for two, I feel that we could have eaten cheaper, better and friendlier elsewhere.",1,a month ago
 ,2,2 months ago
"Possibly the worst restaurant in London. But, it's renowned for that. Treat this more as a museum for terrible customer service and it's actually the best, most authentic attraction in London. Much love.",1,2 months ago
Great food at great prices and in London.,5,2 months ago
"This is the worst restaurant. The staffs were incredibly rude to customers and the experience in this restaurant was absolutely horrendous. Never come again.

#rudeness #disappointed",1,2 months ago
"(Translated by Google) The service very unpleasant and the food is not good. It is not expensive but it is all horrible. Not worth it.

(Original)
El servicio muy desagradable y la comida no está buena. No es caro pero es todo horrible. No vale la pena.",1,2 months ago
"(Translated by Google) I would recommend this place if you like gin dinner like me, they are enjoying really tasty food. The reason I give three stars here is that the prices are very expensive compared to that market and people bring their …",3,2 months ago
 ,3,2 months ago
"Don’t even want to give a star.  Four of us went into the place and get told we need to share a table with strangers.  We agreed since we understand it was really full.  Before we order, we saw some empty tables and asked politely if we can …",1,2 months ago
