text,label,date
"Lovely food,. BUT VERY EXPENSIVE $$$$ Wouldn't be so much of an issue but staff are literally on your back to leave when done, trying to take plates before finished eating, pressuring to by drinks, English isn't great and slapped wya service charge. Thanks guys!",3,a month ago
Loved this place loved the food,5,a month ago
"Staff was pretty terrible. Food was eh ok.
One of the staff started yelling at me because I couldn’t understand his terrible English.",1,a month ago
 ,5,a month ago
 ,5,a month ago
The food is ok but too little to feed my stomach,4,a month ago
 ,1,a month ago
"Staff were miserable. Of everything we ordered maybe a quarter of it at most tasted okay (not amazing). 1 of the dishes was absolutely HORRIFIC. I've eaten jellyfish many times (I'm half Chinese & visit Malaysia yearly, I know what good …",1,a month ago
Excellent meal.  Friendly staff.,5,a month ago
 ,5,a month ago
Excellent food and great service.,5,a month ago
Amazing food. Quick service. Super clean.,5,a month ago
 ,5,a month ago
Good taste,5,a month ago
Excellent food and plenty of it. Very pleasent and helpful staff. We tried one of the set menus and could not finish it all. Will be back.,5,a month ago
 ,4,a month ago
 ,5,a month ago
 ,4,a month ago
Classical Cantonese dim sum in the heart of Chinatown. 3 floors so loads of tables. I went with family of 9 and they accommodated without issues (2:30pm) Food is severed fast and fresh. Price is very reasonable. Average of 3.5-4 dishes each …,5,a month ago
"Solid menu, good sized portions good for sharing, good food",4,a month ago
"(Translated by Google) The waiter attitude in Chinatown is not bad, but this one is even worse

(Original)
唐人街服务员态度差本无大碍，只是这家尤甚",1,a month ago
 ,4,a month ago
 ,2,a month ago
Yeng was superb absolutely an outstanding waiter. The food was amazing we have visited two new years eves on a row and would recommend,5,a month ago
Would go again. We had a good selection of dishes.,5,a month ago
Good Food..Good Service,4,a month ago
"Bang average Chinese, £18 for quarter duck..",2,a month ago
 ,4,a month ago
 ,5,a month ago
Surprising great food. Nice atmosphere in China Town. Service was just as good. Would definitely return and recommend to others.,4,a month ago
"Expensive, rude service. Food just about average grade. Last time visiting there.
Beware of the added service charge!",1,2 months ago
"(Translated by Google) Local in the heart of Soho.Ottimo service, fast accurato.Trovare a Chinese restaurant with cleaning our standard is not easy to Londra.Questo restaurant pulito.Vi recommend the Dim Sum.

(Original)
Locale nel cuore di …",5,2 months ago
Delicious food and great service - we said we had time constraints and our food was on the table within 15 minutes. The setting of the restaurant was lively and overall was a fabulous experience.,4,2 months ago
Awesome food,5,2 months ago
"(Translated by Google) The location is very pretty, but the food is nothing special and the court of my company was cold .. but you did not dare to mention, as you were served rather half-heartedly. One was not asked in the end how the food …",2,2 months ago
 ,5,2 months ago
Food is great but I'm not sure if it compensates for the bad service.,2,2 months ago
Good service dim sums amazing,5,2 months ago
Diarhea!! Was good at the time tho. Bbq pork was good. The ribs were ok but served cold. Prawn Toast was awsome. Soup was soup but good. Peking duck was dry and the pancakes were extremely dry and flour. Mixed Dim sums were pretty good. Service was quick and nice.,2,2 months ago
The quality of the food served here was so disappointing and overpriced! We were served a bowl of sparse fried vegetables in a largely gelatinous flavored curry for 23 pounds. I observed at least 20% of the seated guests on our floor get up …,1,2 months ago
